movie_id,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
1345,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1346,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1353,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1354,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1356,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1359,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1367,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1372,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1374,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1376,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1377,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1380,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1381,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1385,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1387,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1389,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1390,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1392,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1396,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1405,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1409,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1411,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1419,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1422,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1431,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1441,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1446,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1457,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1459,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0
1466,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1474,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1488,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1498,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1517,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1527,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1537,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1541,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1542,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1544,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1552,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1562,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1566,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1573,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1580,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1586,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1587,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1588,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1590,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1591,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1592,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1594,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1597,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1610,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1611,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1617,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1619,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1620,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1625,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1627,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1639,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1641,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1644,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1645,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1648,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1660,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1674,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1680,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1681,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1682,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1688,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1689,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1690,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1693,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1701,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1702,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1707,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1713,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1722,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1726,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1729,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1730,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1732,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1747,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1752,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1753,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1760,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1769,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1772,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1784,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1792,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1797,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1799,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1801,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1804,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1805,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1809,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1810,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1831,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1833,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1834,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1835,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1836,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1845,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1848,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1858,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1883,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1884,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1885,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1888,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1889,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1895,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1907,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1909,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
1911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1913,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1914,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1918,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1920,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1927,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1931,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1945,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1947,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1948,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1950,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1951,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1953,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1958,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1963,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1968,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1970,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1971,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1974,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1997,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2005,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2027,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2033,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2036,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2048,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2053,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2054,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2058,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2059,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2065,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2068,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2078,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2080,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2081,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2082,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2084,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2085,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2088,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2089,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2093,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2096,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2097,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
